IDBillet;IDCanal;IDVol;TarifBase;PrixAchat;DateAchat;Classe;Status
13970;18;VOL00926;760.83;1017.83;26/09/2022;Affaire;Payé
13971;6;VOL00926;760.83;664.51;30/08/2022;Eco;Payé
13972;25;VOL00926;760.83;760.83;24/07/2022;Eco;Payé
13973;18;VOL00926;1141.25;1141.25;26/09/2022;Affaire;Payé
13974;31;VOL00926;760.83;760.83;28/08/2022;Eco;Payé
13975;2;VOL00926;760.83;626.47;25/08/2022;Eco;Payé
13976;14;VOL00926;760.83;546.35;08/09/2022;Eco;Payé
13977;28;VOL00926;760.83;830.83;25/07/2022;Affaire;Payé
13978;41;VOL00926;760.83;760.83;04/09/2022;Eco;Payé
13979;30;VOL00926;760.83;878.56;02/08/2022;Affaire;Payé
13980;37;VOL00926;760.83;760.83;18/07/2022;Eco;Payé
13981;39;VOL00926;760.83;760.83;13/08/2022;Eco;Payé
13982;13;VOL00927;408.25;302.35;05/04/2023;Eco;Payé
13983;41;VOL00927;408.25;408.25;07/02/2023;Eco;Payé
13984;5;VOL00927;408.25;482.25;11/03/2023;Affaire;Payé
13985;35;VOL00927;612.38;558.0;27/02/2023;Affaire;Payé
13986;30;VOL00927;408.25;589.25;29/03/2023;Affaire;Payé
13987;2;VOL00927;612.38;422.24;17/02/2023;Affaire;Payé
13988;21;VOL00927;408.25;408.25;08/04/2023;Eco;Payé
13989;25;VOL00927;408.25;408.25;19/03/2023;Eco;Payé
13990;38;VOL00927;408.25;310.03;28/01/2023;Eco;Payé
13991;15;VOL00927;408.25;382.94;08/02/2023;Eco;Payé
13992;33;VOL00927;408.25;347.91;14/03/2023;Eco;Payé
13993;8;VOL00927;408.25;408.25;04/03/2023;Eco;Payé
13994;40;VOL00927;408.25;385.14;04/03/2023;Eco;Payé
13995;17;VOL00927;408.25;408.25;04/04/2023;Eco;Payé
13996;40;VOL00927;408.25;284.67;31/03/2023;Eco;Payé
13997;5;VOL00927;612.38;612.38;29/03/2023;Affaire;Payé
13998;23;VOL00927;408.25;383.22;14/03/2023;Eco;Payé
13999;33;VOL00928;319.14;319.14;28/05/2024;Eco;Payé
14000;32;VOL00928;478.71;478.71;06/07/2024;Affaire;Payé
14001;42;VOL00928;319.14;319.14;04/05/2024;Eco;Payé
14002;23;VOL00928;478.71;336.49;10/05/2024;Affaire;Payé
14003;15;VOL00928;319.14;309.91;02/07/2024;Affaire;Payé
14004;36;VOL00928;319.14;319.14;20/07/2024;Eco;Payé
14005;19;VOL00928;319.14;319.14;10/05/2024;Eco;Payé
14006;10;VOL00928;478.71;358.7;30/06/2024;Affaire;Payé
14007;9;VOL00928;319.14;574.14;11/05/2024;Affaire;Payé
14008;4;VOL00928;319.14;229.3;24/05/2024;Eco;Payé
14009;41;VOL00929;111.04;96.92;02/04/2023;Eco;Payé
14010;24;VOL00929;111.04;202.04;12/03/2023;Affaire;Payé
14011;7;VOL00929;111.04;86.73;20/05/2023;Eco;Payé
14012;5;VOL00929;166.56;166.56;29/04/2023;Affaire;Payé
14013;34;VOL00929;111.04;111.04;31/03/2023;Eco;Payé
14014;30;VOL00929;111.04;80.05;24/05/2023;Eco;Payé
14015;22;VOL00929;111.04;111.04;01/05/2023;Eco;Payé
14016;6;VOL00929;111.04;84.02;26/03/2023;Eco;Payé
14017;26;VOL00929;166.56;166.56;03/04/2023;Affaire;Payé
14018;40;VOL00929;111.04;103.15;27/04/2023;Eco;Payé
14019;35;VOL00929;111.04;204.88;19/03/2023;Affaire;Payé
14020;4;VOL00929;111.04;275.04;02/03/2023;Affaire;Payé
14021;38;VOL00929;166.56;166.56;11/03/2023;Affaire;Payé
14022;26;VOL00929;111.04;111.04;07/05/2023;Eco;Payé
14023;31;VOL00929;166.56;131.52;24/05/2023;Affaire;Payé
14024;27;VOL00929;166.56;124.87;08/05/2023;Affaire;Payé
14025;23;VOL00929;166.56;166.56;07/03/2023;Affaire;Payé
14026;37;VOL00930;75.52;75.52;20/05/2024;Eco;Payé
14027;1;VOL00930;75.52;58.41;26/05/2024;Eco;Payé
14028;4;VOL00930;75.52;57.96;17/05/2024;Eco;Payé
14029;21;VOL00930;75.52;250.52;12/06/2024;Affaire;Payé
14030;7;VOL00930;75.52;75.52;17/05/2024;Eco;Payé
14031;10;VOL00930;113.27;76.16;17/06/2024;Affaire;Payé
14032;12;VOL00930;75.52;75.52;18/07/2024;Eco;Payé
14033;42;VOL00930;75.52;75.52;02/06/2024;Eco;Payé
14034;14;VOL00930;75.52;75.52;06/05/2024;Eco;Payé
14035;20;VOL00930;75.52;64.78;01/06/2024;Eco;Payé
14036;20;VOL00931;565.69;384.84;05/03/2023;Affaire;Payé
14037;42;VOL00931;377.13;377.13;02/05/2023;Eco;Payé
14038;42;VOL00931;377.13;403.85;17/04/2023;Affaire;Payé
14039;40;VOL00931;377.13;377.13;18/03/2023;Eco;Payé
14040;8;VOL00931;377.13;377.13;14/04/2023;Eco;Payé
14041;18;VOL00931;377.13;254.26;15/03/2023;Eco;Payé
14042;5;VOL00931;377.13;513.13;17/04/2023;Affaire;Payé
14043;24;VOL00931;377.13;355.22;27/03/2023;Eco;Payé
14044;22;VOL00931;377.13;415.46;26/03/2023;Affaire;Payé
14045;16;VOL00931;377.13;258.41;11/05/2023;Eco;Payé
14046;16;VOL00931;377.13;377.13;26/05/2023;Eco;Payé
14047;25;VOL00931;377.13;330.55;25/05/2023;Eco;Payé
14048;32;VOL00931;377.13;258.71;07/05/2023;Eco;Payé
14049;14;VOL00931;377.13;523.13;28/02/2023;Affaire;Payé
14050;21;VOL00931;377.13;377.13;25/03/2023;Eco;Payé
14051;39;VOL00931;377.13;289.79;30/04/2023;Eco;Payé
14052;23;VOL00931;377.13;377.13;28/02/2023;Eco;Payé
14053;27;VOL00931;565.69;565.69;13/05/2023;Affaire;Payé
14054;2;VOL00931;377.13;377.13;02/04/2023;Eco;Payé
14055;11;VOL00931;377.13;287.07;10/05/2023;Eco;Payé
14056;29;VOL00932;680.67;477.15;10/11/2021;Eco;Payé
14057;34;VOL00932;680.67;709.68;24/10/2021;Affaire;Payé
14058;12;VOL00932;1021.01;1021.01;05/12/2021;Affaire;Payé
14059;9;VOL00932;680.67;623.36;22/11/2021;Eco;Payé
14060;11;VOL00932;680.67;680.67;17/11/2021;Eco;Payé
14061;28;VOL00932;1021.01;1021.01;23/10/2021;Affaire;Payé
14062;6;VOL00932;680.67;680.67;23/11/2021;Eco;Payé
14063;38;VOL00932;680.67;680.67;29/11/2021;Eco;Payé
14064;4;VOL00932;1021.01;879.19;09/12/2021;Affaire;Payé
14065;40;VOL00932;680.67;577.68;02/11/2021;Eco;Payé
14066;3;VOL00932;680.67;880.67;06/12/2021;Affaire;Payé
14067;2;VOL00932;1021.01;681.63;07/01/2022;Affaire;Payé
14068;42;VOL00932;680.67;573.19;02/12/2021;Eco;Payé
14069;6;VOL00932;680.67;680.67;02/01/2022;Eco;Payé
14070;12;VOL00933;1299.14;1131.94;13/06/2024;Affaire;Payé
14071;10;VOL00933;866.09;1096.09;23/07/2024;Affaire;Payé
14072;37;VOL00933;866.09;563.48;07/07/2024;Eco;Payé
14073;26;VOL00933;1299.14;1299.14;29/07/2024;Affaire;Payé
14074;10;VOL00933;1299.14;1299.14;05/07/2024;Affaire;Payé
14075;8;VOL00933;866.09;1067.09;06/06/2024;Affaire;Payé
14076;7;VOL00933;866.09;866.09;27/06/2024;Eco;Payé
14077;31;VOL00933;1299.14;1299.14;26/07/2024;Affaire;Payé
14078;7;VOL00933;1299.14;1299.14;03/05/2024;Affaire;Payé
14079;7;VOL00933;866.09;866.09;24/07/2024;Eco;Payé
14080;29;VOL00933;866.09;866.09;20/05/2024;Eco;Payé
14081;15;VOL00933;866.09;866.09;19/05/2024;Eco;Payé
14082;21;VOL00934;856.61;856.61;05/06/2023;Eco;Payé
14083;1;VOL00934;856.61;856.61;30/06/2023;Eco;Payé
14084;23;VOL00934;856.61;856.61;01/08/2023;Eco;Payé
14085;16;VOL00934;856.61;806.07;13/05/2023;Eco;Payé
14086;19;VOL00934;856.61;856.61;20/07/2023;Eco;Payé
14087;29;VOL00934;856.61;944.61;06/05/2023;Affaire;Payé
14088;30;VOL00934;856.61;856.61;30/06/2023;Eco;Payé
14089;41;VOL00934;856.61;856.61;27/07/2023;Eco;Payé
14090;13;VOL00934;856.61;811.12;23/05/2023;Eco;Payé
14091;10;VOL00934;856.61;856.61;06/05/2023;Eco;Payé
14092;3;VOL00934;1284.92;1284.92;11/06/2023;Affaire;Payé
14093;26;VOL00934;1284.92;1284.92;18/06/2023;Affaire;Payé
14094;28;VOL00934;856.61;752.83;01/08/2023;Affaire;Payé
14095;21;VOL00934;856.61;870.69;31/05/2023;Affaire;Payé
14096;17;VOL00935;743.35;743.35;26/09/2022;Eco;Payé
14097;41;VOL00935;743.35;743.35;17/08/2022;Eco;Payé
14098;1;VOL00935;743.35;743.35;02/10/2022;Eco;Payé
14099;23;VOL00935;743.35;550.08;28/09/2022;Eco;Payé
14100;14;VOL00935;743.35;743.35;07/10/2022;Eco;Payé
14101;28;VOL00935;1115.03;770.26;30/10/2022;Affaire;Payé
14102;16;VOL00935;743.35;686.11;28/10/2022;Eco;Payé
14103;25;VOL00935;1115.03;1115.03;11/10/2022;Affaire;Payé
14104;41;VOL00935;743.35;743.35;16/09/2022;Eco;Payé
14105;32;VOL00935;743.35;626.35;28/08/2022;Eco;Payé
14106;19;VOL00935;743.35;603.38;17/09/2022;Eco;Payé
14107;24;VOL00935;743.35;617.58;01/11/2022;Eco;Payé
14108;41;VOL00935;743.35;743.35;22/10/2022;Eco;Payé
14109;12;VOL00935;743.35;743.35;24/08/2022;Eco;Payé
14110;9;VOL00935;743.35;743.35;03/10/2022;Eco;Payé
14111;2;VOL00935;743.35;743.35;09/10/2022;Eco;Payé
14112;32;VOL00935;1115.03;1115.03;24/09/2022;Affaire;Payé
14113;37;VOL00935;743.35;934.35;07/11/2022;Affaire;Payé
14114;34;VOL00935;743.35;743.35;14/10/2022;Eco;Payé
14115;3;VOL00935;743.35;743.35;07/10/2022;Eco;Payé
14116;1;VOL00936;1126.67;866.97;20/04/2022;Eco;Payé
14117;33;VOL00936;1126.67;1126.67;11/04/2022;Eco;Payé
14118;7;VOL00936;1690.0;1690.0;05/05/2022;Affaire;Payé
14119;6;VOL00936;1126.67;1126.67;23/04/2022;Eco;Payé
14120;6;VOL00936;1126.67;1126.67;20/04/2022;Eco;Payé
14121;23;VOL00936;1126.67;1126.67;17/05/2022;Eco;Payé
14122;10;VOL00936;1126.67;807.37;14/03/2022;Eco;Payé
14123;27;VOL00936;1126.67;1126.67;06/05/2022;Eco;Payé
14124;36;VOL00936;1126.67;1126.67;19/03/2022;Eco;Payé
14125;23;VOL00936;1690.0;1690.0;24/02/2022;Affaire;Payé
14126;6;VOL00936;1126.67;1126.67;07/04/2022;Eco;Payé
14127;1;VOL00936;1126.67;1126.67;30/04/2022;Eco;Payé
14128;27;VOL00936;1126.67;1294.81;08/04/2022;Affaire;Payé
14129;3;VOL00937;179.74;124.07;11/04/2024;Eco;Payé
14130;7;VOL00937;179.74;179.74;27/03/2024;Eco;Payé
14131;15;VOL00937;269.61;269.61;17/04/2024;Affaire;Payé
14132;25;VOL00937;179.74;179.74;05/04/2024;Eco;Payé
14133;4;VOL00937;179.74;179.74;18/05/2024;Eco;Payé
14134;35;VOL00937;179.74;179.74;23/03/2024;Eco;Payé
14135;24;VOL00937;179.74;343.74;02/06/2024;Affaire;Payé
14136;9;VOL00937;179.74;143.47;19/04/2024;Eco;Payé
14137;2;VOL00937;179.74;179.74;28/03/2024;Eco;Payé
14138;28;VOL00937;179.74;179.74;02/05/2024;Eco;Payé
14139;32;VOL00937;179.74;446.74;18/05/2024;Affaire;Payé
14140;23;VOL00937;179.74;179.74;30/04/2024;Eco;Payé
14141;22;VOL00937;179.74;127.53;10/05/2024;Eco;Payé
14142;1;VOL00937;179.74;179.74;30/04/2024;Eco;Payé
14143;5;VOL00937;179.74;141.76;06/04/2024;Eco;Payé
14144;26;VOL00937;179.74;138.31;06/06/2024;Eco;Payé
14145;39;VOL00937;269.61;253.6;15/04/2024;Affaire;Payé
14146;29;VOL00938;187.4;134.59;14/11/2023;Eco;Payé
14147;28;VOL00938;187.4;139.46;08/10/2023;Eco;Payé
14148;33;VOL00938;187.4;387.4;19/10/2023;Affaire;Payé
14149;14;VOL00938;187.4;187.4;30/10/2023;Eco;Payé
14150;10;VOL00938;281.1;219.43;06/09/2023;Affaire;Payé
14151;23;VOL00938;187.4;187.4;28/09/2023;Eco;Payé
14152;29;VOL00938;187.4;436.91;24/09/2023;Affaire;Payé
14153;39;VOL00938;187.4;187.4;02/11/2023;Eco;Payé
14154;36;VOL00938;187.4;151.36;23/10/2023;Eco;Payé
14155;19;VOL00938;187.4;187.4;25/09/2023;Eco;Payé
14156;18;VOL00938;281.1;219.26;27/11/2023;Affaire;Payé
14157;19;VOL00938;187.4;187.4;27/10/2023;Eco;Payé
14158;40;VOL00938;187.4;174.38;22/10/2023;Eco;Payé
14159;35;VOL00938;187.4;139.28;04/10/2023;Eco;Payé
14160;16;VOL00938;281.1;245.29;28/10/2023;Affaire;Payé
14161;15;VOL00938;187.4;187.4;19/11/2023;Eco;Payé
14162;6;VOL00938;187.4;187.4;20/09/2023;Eco;Payé
14163;27;VOL00938;187.4;187.4;23/10/2023;Eco;Payé
14164;4;VOL00939;1211.71;1211.71;04/08/2023;Eco;Payé
14165;30;VOL00939;1817.57;1817.57;13/06/2023;Affaire;Payé
14166;11;VOL00939;1211.71;1345.45;18/07/2023;Affaire;Payé
14167;38;VOL00939;1211.71;1211.71;21/08/2023;Eco;Payé
14168;1;VOL00939;1211.71;1341.71;13/08/2023;Affaire;Payé
14169;36;VOL00939;1211.71;1211.71;18/08/2023;Eco;Payé
14170;20;VOL00939;1211.71;1211.71;02/06/2023;Eco;Payé
14171;16;VOL00939;1817.57;1817.57;29/06/2023;Affaire;Payé
14172;34;VOL00939;1817.57;1320.1;11/06/2023;Affaire;Payé
14173;42;VOL00939;1211.71;1211.71;09/07/2023;Eco;Payé
14174;22;VOL00939;1211.71;1211.71;16/06/2023;Eco;Payé
14175;42;VOL00939;1211.71;1211.71;06/08/2023;Eco;Payé
14176;13;VOL00939;1211.71;1211.71;03/06/2023;Eco;Payé
14177;18;VOL00939;1211.71;1211.71;10/06/2023;Eco;Payé
14178;1;VOL00939;1211.71;892.55;23/07/2023;Eco;Payé
14179;24;VOL00940;574.78;775.73;18/02/2024;Affaire;Payé
14180;18;VOL00940;574.78;492.99;19/02/2024;Eco;Payé
14181;5;VOL00940;574.78;499.77;24/03/2024;Eco;Payé
14182;14;VOL00940;574.78;574.78;15/04/2024;Eco;Payé
14183;35;VOL00940;574.78;517.3;25/04/2024;Eco;Payé
14184;35;VOL00940;574.78;574.78;23/04/2024;Eco;Payé
14185;13;VOL00940;574.78;520.41;29/03/2024;Eco;Payé
14186;4;VOL00940;862.17;667.41;07/03/2024;Affaire;Payé
14187;30;VOL00940;574.78;576.87;06/04/2024;Affaire;Payé
14188;9;VOL00940;574.78;574.78;22/04/2024;Eco;Payé
14189;41;VOL00940;574.78;574.78;21/04/2024;Eco;Payé
14190;16;VOL00940;862.17;862.17;06/04/2024;Affaire;Payé
14191;21;VOL00940;574.78;574.78;17/04/2024;Eco;Payé
14192;39;VOL00940;574.78;467.35;03/04/2024;Eco;Payé
14193;7;VOL00940;574.78;507.7;01/05/2024;Eco;Payé
14194;32;VOL00941;760.96;760.96;27/04/2023;Eco;Payé
14195;26;VOL00941;1141.44;1141.44;27/03/2023;Affaire;Payé
14196;5;VOL00941;760.96;625.43;06/04/2023;Eco;Payé
14197;16;VOL00941;760.96;760.96;06/05/2023;Eco;Payé
14198;9;VOL00941;1141.44;793.53;03/04/2023;Affaire;Payé
14199;30;VOL00941;760.96;760.96;04/03/2023;Eco;Payé
14200;20;VOL00941;760.96;760.96;30/03/2023;Eco;Payé
14201;21;VOL00941;760.96;961.96;08/05/2023;Affaire;Payé
14202;19;VOL00941;760.96;760.96;10/04/2023;Eco;Payé
14203;24;VOL00941;760.96;760.96;05/04/2023;Eco;Payé
14204;40;VOL00942;1123.84;1123.84;12/06/2024;Affaire;Payé
14205;14;VOL00942;749.23;749.23;02/07/2024;Eco;Payé
14206;33;VOL00942;749.23;749.23;10/07/2024;Eco;Payé
14207;17;VOL00942;1123.84;1123.84;12/06/2024;Affaire;Payé
14208;8;VOL00942;749.23;749.23;27/05/2024;Eco;Payé
14209;39;VOL00942;749.23;559.3;16/04/2024;Eco;Payé
14210;11;VOL00942;749.23;749.23;30/06/2024;Eco;Payé
14211;11;VOL00942;749.23;665.92;19/06/2024;Eco;Payé
14212;36;VOL00942;749.23;657.9;08/06/2024;Eco;Payé
14213;36;VOL00942;749.23;749.23;17/04/2024;Eco;Payé
14214;24;VOL00942;749.23;873.23;16/04/2024;Affaire;Payé
14215;33;VOL00942;749.23;983.23;11/07/2024;Affaire;Payé
14216;17;VOL00942;1123.84;1061.13;22/05/2024;Affaire;Payé
14217;20;VOL00942;1123.84;1123.84;16/06/2024;Affaire;Payé
14218;38;VOL00942;1123.84;827.82;01/05/2024;Affaire;Payé
14219;9;VOL00943;682.14;682.14;26/08/2023;Eco;Payé
14220;27;VOL00943;682.14;581.64;13/08/2023;Affaire;Payé
14221;34;VOL00943;682.14;682.14;08/06/2023;Eco;Payé
14222;5;VOL00943;682.14;642.23;06/07/2023;Eco;Payé
14223;41;VOL00943;1023.21;1023.21;27/08/2023;Affaire;Payé
14224;41;VOL00943;682.14;682.14;07/08/2023;Eco;Payé
14225;33;VOL00943;682.14;682.14;22/08/2023;Eco;Payé
14226;26;VOL00943;682.14;682.14;30/06/2023;Eco;Payé
14227;2;VOL00943;682.14;971.14;21/08/2023;Affaire;Payé
14228;9;VOL00943;682.14;503.21;09/08/2023;Eco;Payé
14229;20;VOL00943;682.14;770.1;29/06/2023;Affaire;Payé
14230;36;VOL00943;1023.21;723.92;02/07/2023;Affaire;Payé
14231;13;VOL00944;381.43;282.11;19/12/2022;Eco;Payé
14232;36;VOL00944;381.43;381.43;03/12/2022;Eco;Payé
14233;28;VOL00944;381.43;381.43;28/11/2022;Eco;Payé
14234;24;VOL00944;381.43;381.43;28/11/2022;Eco;Payé
14235;18;VOL00944;381.43;381.43;06/12/2022;Eco;Payé
14236;24;VOL00944;381.43;663.43;01/12/2022;Affaire;Payé
14237;17;VOL00944;572.14;572.14;01/12/2022;Affaire;Payé
14238;1;VOL00944;381.43;381.43;24/01/2023;Eco;Payé
14239;36;VOL00944;572.14;572.14;16/11/2022;Affaire;Payé
14240;37;VOL00944;381.43;295.61;16/01/2023;Eco;Payé
14241;1;VOL00944;572.14;572.14;28/12/2022;Affaire;Payé
14242;42;VOL00944;572.14;572.14;08/01/2023;Affaire;Payé
14243;15;VOL00944;381.43;381.43;31/01/2023;Eco;Payé
14244;24;VOL00944;572.14;572.14;05/12/2022;Affaire;Payé
14245;30;VOL00944;381.43;596.28;17/11/2022;Affaire;Payé
14246;22;VOL00944;381.43;351.37;05/12/2022;Eco;Payé
14247;27;VOL00944;381.43;567.43;27/01/2023;Affaire;Payé
14248;25;VOL00945;535.11;535.11;29/12/2023;Eco;Payé
14249;9;VOL00945;535.11;535.11;06/12/2023;Eco;Payé
14250;25;VOL00945;535.11;535.11;08/01/2024;Eco;Payé
14251;27;VOL00945;535.11;535.11;15/02/2024;Eco;Payé
14252;7;VOL00945;802.66;612.27;05/01/2024;Affaire;Payé
14253;30;VOL00945;535.11;361.15;28/11/2023;Eco;Payé
14254;5;VOL00945;535.11;535.11;03/01/2024;Eco;Payé
14255;42;VOL00945;802.66;802.66;29/12/2023;Affaire;Payé
14256;18;VOL00945;535.11;535.11;16/01/2024;Eco;Payé
14257;21;VOL00945;535.11;535.11;16/01/2024;Eco;Payé
14258;2;VOL00945;535.11;355.69;27/11/2023;Eco;Payé
14259;39;VOL00945;535.11;398.98;22/11/2023;Eco;Payé
14260;41;VOL00945;535.11;382.07;23/11/2023;Eco;Payé
14261;40;VOL00946;682.37;626.48;27/08/2024;Eco;Payé
14262;22;VOL00946;682.37;682.37;01/08/2024;Eco;Payé
14263;28;VOL00946;682.37;682.37;11/07/2024;Eco;Payé
14264;17;VOL00946;682.37;503.79;14/06/2024;Eco;Payé
14265;22;VOL00946;1023.56;1023.56;01/08/2024;Affaire;Payé
14266;37;VOL00946;1023.56;1023.56;04/08/2024;Affaire;Payé
14267;1;VOL00946;682.37;682.37;10/08/2024;Eco;Payé
14268;20;VOL00946;682.37;682.37;24/06/2024;Eco;Payé
14269;37;VOL00946;682.37;682.37;29/07/2024;Eco;Payé
14270;13;VOL00946;1023.56;847.61;13/08/2024;Affaire;Payé
14271;9;VOL00946;1023.56;1023.56;17/07/2024;Affaire;Payé
14272;12;VOL00946;682.37;682.37;10/08/2024;Eco;Payé
14273;20;VOL00946;1023.56;1023.56;01/07/2024;Affaire;Payé
14274;24;VOL00946;682.37;682.37;11/08/2024;Eco;Payé
14275;34;VOL00946;682.37;682.37;16/06/2024;Eco;Payé
14276;41;VOL00946;682.37;617.2;18/06/2024;Eco;Payé
14277;39;VOL00946;682.37;729.6;01/09/2024;Affaire;Payé
14278;14;VOL00946;682.37;496.49;12/08/2024;Eco;Payé
14279;18;VOL00947;383.76;302.86;31/05/2022;Affaire;Payé
14280;32;VOL00947;255.84;255.84;26/06/2022;Eco;Payé
14281;9;VOL00947;255.84;296.72;05/06/2022;Affaire;Payé
14282;38;VOL00947;255.84;255.84;11/05/2022;Eco;Payé
14283;16;VOL00947;383.76;383.76;14/06/2022;Affaire;Payé
14284;18;VOL00947;255.84;435.84;11/06/2022;Affaire;Payé
14285;38;VOL00947;255.84;255.84;29/05/2022;Eco;Payé
14286;9;VOL00947;255.84;255.84;25/06/2022;Eco;Payé
14287;23;VOL00947;255.84;255.84;16/07/2022;Eco;Payé
14288;38;VOL00947;255.84;255.84;20/07/2022;Eco;Payé
14289;16;VOL00947;255.84;255.84;14/07/2022;Eco;Payé
14290;18;VOL00947;255.84;255.84;01/06/2022;Eco;Payé
14291;15;VOL00947;383.76;359.81;20/06/2022;Affaire;Payé
14292;14;VOL00947;255.84;255.84;10/07/2022;Eco;Payé
14293;6;VOL00948;454.37;415.7;20/03/2023;Eco;Payé
14294;37;VOL00948;681.56;681.56;04/03/2023;Affaire;Payé
14295;17;VOL00948;454.37;454.37;03/02/2023;Eco;Payé
14296;9;VOL00948;454.37;637.37;13/03/2023;Affaire;Payé
14297;37;VOL00948;454.37;589.37;23/01/2023;Affaire;Payé
14298;11;VOL00948;454.37;354.14;18/04/2023;Eco;Payé
14299;3;VOL00948;454.37;454.37;20/03/2023;Eco;Payé
14300;6;VOL00948;681.56;481.32;07/02/2023;Affaire;Payé
14301;21;VOL00948;681.56;681.56;06/04/2023;Affaire;Payé
14302;28;VOL00948;454.37;454.37;11/03/2023;Eco;Payé
14303;37;VOL00949;78.16;78.16;16/12/2023;Eco;Payé
14304;39;VOL00949;117.24;117.24;28/12/2023;Affaire;Payé
14305;35;VOL00949;78.16;207.16;30/12/2023;Affaire;Payé
14306;8;VOL00949;78.16;212.16;17/12/2023;Affaire;Payé
14307;6;VOL00949;117.24;81.35;16/12/2023;Affaire;Payé
14308;15;VOL00949;78.16;78.16;26/12/2023;Eco;Payé
14309;24;VOL00949;78.16;78.16;31/12/2023;Eco;Payé
14310;22;VOL00949;78.16;78.16;18/11/2023;Eco;Payé
14311;40;VOL00949;78.16;78.16;06/01/2024;Eco;Payé
14312;40;VOL00949;78.16;186.73;29/01/2024;Affaire;Payé
14313;20;VOL00950;410.71;609.71;03/10/2023;Affaire;Payé
14314;29;VOL00950;410.71;364.31;24/12/2023;Affaire;Payé
14315;4;VOL00950;410.71;282.49;30/10/2023;Eco;Payé
14316;42;VOL00950;410.71;627.2;29/10/2023;Affaire;Payé
14317;32;VOL00950;410.71;410.71;20/10/2023;Eco;Payé
14318;15;VOL00950;410.71;560.71;12/12/2023;Affaire;Payé
14319;21;VOL00950;616.07;616.07;18/12/2023;Affaire;Payé
14320;27;VOL00950;410.71;410.71;17/10/2023;Eco;Payé
14321;26;VOL00950;410.71;485.0;21/12/2023;Affaire;Payé
14322;33;VOL00950;410.71;410.71;21/12/2023;Eco;Payé
14323;40;VOL00951;780.04;671.46;12/06/2023;Eco;Payé
14324;39;VOL00951;780.04;1068.04;29/05/2023;Affaire;Payé
14325;32;VOL00951;780.04;780.04;04/07/2023;Eco;Payé
14326;33;VOL00951;780.04;892.69;11/06/2023;Affaire;Payé
14327;27;VOL00951;780.04;679.8;16/07/2023;Eco;Payé
14328;34;VOL00951;1170.06;1170.06;17/07/2023;Affaire;Payé
14329;5;VOL00951;780.04;961.04;05/08/2023;Affaire;Payé
14330;12;VOL00951;780.04;780.04;20/07/2023;Eco;Payé
14331;3;VOL00951;780.04;780.04;24/07/2023;Eco;Payé
14332;3;VOL00951;1170.06;1170.06;17/08/2023;Affaire;Payé
14333;31;VOL00951;780.04;780.04;15/06/2023;Eco;Payé
14334;9;VOL00951;1170.06;1170.06;13/08/2023;Affaire;Payé
14335;13;VOL00951;1170.06;1170.06;28/06/2023;Affaire;Payé
14336;26;VOL00952;665.07;665.07;19/07/2023;Eco;Payé
14337;40;VOL00952;665.07;444.2;27/05/2023;Eco;Payé
14338;36;VOL00952;665.07;537.78;27/07/2023;Eco;Payé
14339;4;VOL00952;665.07;551.81;22/07/2023;Eco;Payé
14340;5;VOL00952;665.07;665.07;30/06/2023;Eco;Payé
14341;41;VOL00952;665.07;900.07;05/08/2023;Affaire;Payé
14342;13;VOL00952;997.6;997.6;31/05/2023;Affaire;Payé
14343;11;VOL00952;665.07;620.98;26/06/2023;Eco;Payé
14344;42;VOL00952;665.07;522.28;10/07/2023;Eco;Payé
14345;40;VOL00952;997.6;997.6;28/06/2023;Affaire;Payé
14346;28;VOL00952;665.07;665.07;23/07/2023;Eco;Payé
14347;26;VOL00952;665.07;450.12;06/06/2023;Eco;Payé
14348;21;VOL00952;665.07;484.37;04/07/2023;Eco;Payé
14349;10;VOL00952;665.07;620.64;13/08/2023;Eco;Payé
14350;15;VOL00952;997.6;997.6;14/08/2023;Affaire;Payé
14351;30;VOL00953;912.63;912.63;31/01/2022;Eco;Payé
14352;25;VOL00953;1368.95;1368.95;22/01/2022;Affaire;Payé
14353;8;VOL00953;912.63;1152.63;02/02/2022;Affaire;Payé
14354;14;VOL00953;912.63;912.63;23/11/2021;Eco;Payé
14355;37;VOL00953;912.63;912.63;06/12/2021;Eco;Payé
14356;15;VOL00953;912.63;912.63;17/12/2021;Eco;Payé
14357;19;VOL00953;912.63;798.92;15/11/2021;Eco;Payé
14358;25;VOL00953;912.63;912.63;15/12/2021;Eco;Payé
14359;36;VOL00953;912.63;697.16;03/12/2021;Eco;Payé
14360;38;VOL00953;912.63;912.63;26/12/2021;Eco;Payé
14361;15;VOL00953;912.63;662.2;11/12/2021;Eco;Payé
14362;30;VOL00953;912.63;912.63;01/02/2022;Eco;Payé
14363;42;VOL00953;912.63;912.63;24/12/2021;Eco;Payé
14364;30;VOL00953;912.63;770.22;08/12/2021;Affaire;Payé
14365;29;VOL00953;912.63;1104.63;10/11/2021;Affaire;Payé
14366;40;VOL00953;912.63;912.63;15/11/2021;Eco;Payé
14367;18;VOL00953;912.63;1004.76;09/11/2021;Affaire;Payé
14368;33;VOL00953;912.63;1003.03;06/01/2022;Affaire;Payé
14369;4;VOL00953;1368.95;1368.95;07/12/2021;Affaire;Payé
14370;18;VOL00954;113.29;113.29;21/02/2024;Eco;Payé
14371;30;VOL00954;169.93;169.93;28/02/2024;Affaire;Payé
