id_miles,id_participant,id_vol,miles_calculé,IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
1890,236,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1891,236,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1892,236,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1893,236,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
1894,236,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
1895,237,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1896,237,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1897,237,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1898,237,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1899,237,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1900,237,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1901,237,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1902,237,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1903,238,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1904,238,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1905,238,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1906,238,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1907,238,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1908,238,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1909,238,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1910,238,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1911,238,VOL01066,17,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
1912,238,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
1913,239,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1914,239,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1915,239,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1916,239,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1917,239,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1918,239,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1919,239,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1920,239,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1921,239,VOL01066,34,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
1922,239,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
1923,240,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1924,240,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1925,240,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1926,240,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1927,240,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1928,240,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1929,240,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
1930,240,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1931,241,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1932,241,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1933,241,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1934,241,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1935,241,VOL02918,22,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
1936,241,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1937,242,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1938,242,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1939,242,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1940,242,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1941,242,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1942,242,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1943,242,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1944,242,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1945,242,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
1946,242,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
1947,242,VOL00998,51,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
1948,243,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1949,243,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1950,243,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1951,243,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1952,243,VOL02918,45,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
1953,243,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1954,244,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1955,244,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1956,244,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1957,244,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1958,244,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1959,244,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1960,244,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1961,244,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1962,245,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1963,245,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1964,245,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1965,245,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1966,245,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1967,245,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1968,245,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1969,245,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1970,245,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
1971,245,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
1972,246,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1973,246,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1974,246,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1975,246,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1976,247,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1977,247,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1978,247,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1979,247,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1980,247,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1981,247,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1982,247,VOL00389,60,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
1983,247,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1984,248,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1985,248,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1986,248,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1987,248,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1988,248,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
1989,248,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
1990,248,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
1991,248,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
1992,248,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
1993,248,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
1994,248,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
1995,249,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
1996,249,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
1997,249,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
1998,249,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
1999,250,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2000,250,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2001,250,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2002,250,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2003,250,VOL02918,22,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
2004,250,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2005,251,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2006,251,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2007,251,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2008,251,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2009,251,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2010,251,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2011,251,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2012,251,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2013,251,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
2014,251,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
2015,252,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2016,252,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2017,252,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2018,252,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2019,252,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2020,252,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2021,253,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2022,253,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2023,253,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2024,253,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2025,253,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2026,253,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2027,253,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2028,253,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2029,253,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
2030,253,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
2031,253,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
2032,254,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2033,254,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2034,254,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2035,254,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2036,254,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2037,254,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2038,254,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
2039,254,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2040,255,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2041,255,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2042,255,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2043,255,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2044,255,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2045,255,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2046,255,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2047,255,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2048,255,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
2049,255,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
2050,255,VOL00998,29,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
2051,256,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2052,256,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2053,256,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2054,256,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2055,256,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2056,256,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2057,257,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2058,257,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2059,257,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2060,257,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2061,257,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2062,257,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2063,257,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2064,257,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2065,258,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2066,258,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2067,258,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2068,258,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2069,258,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2070,258,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2071,258,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2072,258,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2073,258,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
2074,258,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
2075,259,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2076,259,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2077,259,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2078,259,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2079,259,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2080,259,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2081,259,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2082,259,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2083,259,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
2084,259,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
2085,260,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2086,260,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2087,260,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2088,260,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2089,260,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2090,260,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2091,260,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2092,260,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2093,261,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2094,261,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2095,261,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2096,261,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2097,261,VOL02918,22,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
2098,261,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2099,262,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2100,262,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2101,262,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2102,262,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2103,262,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2104,262,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2105,262,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2106,262,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2107,262,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
2108,262,VOL02888,80,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
2109,262,VOL00998,66,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
2110,263,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2111,263,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2112,263,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2113,263,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2114,263,VOL02918,45,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
2115,263,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2116,264,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2117,264,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2118,264,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2119,264,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2120,264,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2121,264,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2122,264,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2123,264,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2124,265,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2125,265,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2126,265,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2127,265,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2128,265,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2129,265,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2130,265,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2131,265,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
2132,265,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
2133,265,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
2134,265,VOL00998,29,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
2135,266,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2136,266,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2137,266,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2138,266,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2139,267,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2140,267,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2141,267,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2142,267,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2143,267,VOL02918,22,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
2144,267,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2145,268,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2146,268,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2147,268,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2148,268,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2149,268,VOL02918,78,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
2150,268,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2151,269,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
2152,269,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
2153,269,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
2154,269,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
2155,269,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
2156,269,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
2157,269,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
2158,269,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
